URL;Nom
https://www.linkedin.com/company/49284007;Hôtel Les Saules
https://www.linkedin.com/company/80355726;Hôtel & Spa le Neptune***
https://www.linkedin.com/company/98602426;instants d'Absolu
https://www.linkedin.com/company/108529906;Villa Edmond Bièvres - Hôtel & Spa
https://www.linkedin.com/company/67759551;Hôtel Mercure Saint-Nectaire Les Bains Romains
https://www.linkedin.com/company/11088673;Hotel Mimozas Resort Cannes Mandelieu
https://www.linkedin.com/company/5386282;Sunêlia L'Escale Saint-Gilles
https://www.linkedin.com/company/97887137;Boutique Hôtel des Remparts & SPA Éclaé
https://www.linkedin.com/company/110228298;Hôtel Corsica & Spa Serena ***** (Calvi, Corsica)
https://www.linkedin.com/company/105229795;Domaine de Sévenier & Spa
https://www.linkedin.com/company/76642025;HOTEL PARC & SPA LES CIGOGNES
https://www.linkedin.com/company/109518180;LE RITUEL Hôtel & Spa
https://www.linkedin.com/company/77126997;Hôtel Restaurant Spa Belle Isle sur Risle
https://www.linkedin.com/company/138953907;Suite Eden Spa
https://www.linkedin.com/company/104663045;Relais & Châteaux Hôtel de la Plage****
https://www.linkedin.com/company/75369918;Hotel Restaurant & SPA E caselle
https://www.linkedin.com/company/47098017;Hôtel & Spa Le Dracy ??????
https://www.linkedin.com/company/97887233;Hôtel Montmorency
https://www.linkedin.com/company/10977110;Château Pimo
https://www.linkedin.com/company/76149984;Le RocAzur Hôtel & Spa ****
https://www.linkedin.com/company/103593583;Plaines Provence Spa & Sauna
https://www.linkedin.com/company/11009451;Distributeur de bien être
https://www.linkedin.com/company/69706487;Les Clefs du Bien-être
https://www.linkedin.com/company/84418553;Les 3 Clefs de GaYa - Hébergement bien-être**** (gîte)
https://www.linkedin.com/company/66952286;Pierre et Vacances Europe
https://www.linkedin.com/company/73016738;LES DEMOISELLES À VERSAILLES
https://www.linkedin.com/company/10964123;Les Hôtels (Très) Particuliers
https://www.linkedin.com/company/14834168;HOY Hotel Paris
https://www.linkedin.com/company/1885596;Hotel Royal-Riviera
https://www.linkedin.com/company/11156393;Le Chambard Relais & Châteaux*****
https://www.linkedin.com/company/80949583;Drawing House
https://www.linkedin.com/company/45927421;Résidence Bien-Etre
https://www.linkedin.com/company/86966938;La Villa Hôtel Bien Être - Bois Plage en Ré / Ile de Ré
https://www.linkedin.com/company/77154187;CasaBarbara_officiel
https://www.linkedin.com/company/11028992;Paris Marriott Opera Ambassador Hotel
https://www.linkedin.com/company/69268314;TUTORECA.FR
https://www.linkedin.com/company/33247053;CENTRAL - Hôtels, Hostels, Bars & Restaurants
https://www.linkedin.com/company/19026490;Camping Corse Merendella
https://www.linkedin.com/company/11445864;HOTELS COTE BASQUE - Évènements sur Mesure
https://www.linkedin.com/company/13071403;Check In Conciergerie
https://www.linkedin.com/company/11075759;Château de Pondres
https://www.linkedin.com/company/104089555;Hôtel INDARRA
https://www.linkedin.com/company/27187580;USSIM Vacances
https://www.linkedin.com/company/79129935;CAMPING LE DAUPHIN
https://www.linkedin.com/company/24771885;Camping Sandaya Le Fief
https://www.linkedin.com/company/11175372;Hôtel Restaurant & Spa Cantemerle ****
https://www.linkedin.com/company/29337769;Hôtel restaurant la Chaumière Honfleur
https://www.linkedin.com/company/19172734;Ô Délices de la Monnerie
https://www.linkedin.com/company/81746760;Montempô Appart hôtels
https://www.linkedin.com/company/88938922;Domaine de Somsois
https://www.linkedin.com/company/76511134;Relais de la Source
https://www.linkedin.com/company/75350513;Domaine Château du Bien-Être
https://www.linkedin.com/company/5091156;Éco Hôtel Restaurant le Château de Sable
https://www.linkedin.com/company/26943005;Domaine de Mesqueau
https://www.linkedin.com/company/30153767;HOTEL DOMAINE DES CLOS
https://www.linkedin.com/company/65666215;Hôtel Les Jardins de Deauville ????
https://www.linkedin.com/company/26941077;Domaine Le Hameau de l'Étoile
https://www.linkedin.com/company/24241331;Hôtel Aux Vieux Remparts
https://www.linkedin.com/company/25034574;LE MANOIR DU LYS
https://www.linkedin.com/company/89312208;Golden Tulip La Baule Hôtel & Residence
https://www.linkedin.com/company/101330670;Domaine de l'Écorcerie
https://www.linkedin.com/company/74293519;Best Western Plus Hôtel le Conquérant****
https://www.linkedin.com/company/45455870;Hôtel Sud Bretagne
https://www.linkedin.com/company/80946203;Omnubo Collection
https://www.linkedin.com/company/25379628;CONTINENTAL REIMS
https://www.linkedin.com/company/11559503;Vertigo Hotel & Spa ****
https://www.linkedin.com/company/11214619;Domaine Villas Mandarine
https://www.linkedin.com/company/98075323;La Villa Vicha
https://www.linkedin.com/company/78309057;Spotd.
https://www.linkedin.com/company/26902540;JoKer Hospitality
https://www.linkedin.com/company/50430369;Château des Tourelles
https://www.linkedin.com/company/100144391;la Ferme des Ailleurs
https://www.linkedin.com/company/110095930;Le Mas de Guilles
https://www.linkedin.com/company/71901178;Hôtel Fesch & Spa***
https://www.linkedin.com/company/78778307;Villa d'Eaux
https://www.linkedin.com/company/18585053;Welcome Dijon Hotels
https://www.linkedin.com/company/48886069;Domaine Le Corbusson
https://www.linkedin.com/company/14033605;Écodomaine La Rêverie - Naturalis Lodges
https://www.linkedin.com/company/80951898;Domaine de Sonia
https://www.linkedin.com/company/105576928;Call The Team
https://www.linkedin.com/company/64843304;Best Western Premier Hôtel de la Paix
https://www.linkedin.com/company/65900251;LOGELY
https://www.linkedin.com/company/96175330;Camping Village de la Guyonnière*****
https://www.linkedin.com/company/105564956;Best Western Plus La Fayette Hôtel & Spa****
https://www.linkedin.com/company/65798812;Hotel Normandie Auxerre - The Originals Boutique
https://www.linkedin.com/company/74884993;Le Cambon Paris
https://www.linkedin.com/company/93804613;HOTEL DU PARC - Cavalaire sur Mer
https://www.linkedin.com/company/104965399;Sevenline Aparthotel - Work & Spa
https://www.linkedin.com/company/104728171;Madame Drouot Hôtel & Spa ****
https://www.linkedin.com/company/107187152;DOMAINE DE BEAUCENS
https://www.linkedin.com/company/80135157;Hôtel Saint-Louis*** | Aigues-Mortes | Camargue
https://www.linkedin.com/company/53092440;La maison bienveillante
https://www.linkedin.com/company/18912765;ATLANTIC HOTEL & SPA - LES SABLES D OLONNE
https://www.linkedin.com/company/66934643;Domaine La Gentilhommiere, Ardèche
https://www.linkedin.com/company/93590058;Château La Comtesse de Loire
https://www.linkedin.com/company/7010887;LA CHARTREUSE DU BIGNAC
https://www.linkedin.com/company/36021177;Positive Place
https://www.linkedin.com/company/77689756;Camping Yelloh! VILLAGE Le Pré Bas
https://www.linkedin.com/company/11803206;Hôtel *** L'Ortega - Rennes Saint-Jacques Aéroport
https://www.linkedin.com/company/91024770;Best Western Premier Hôtel du Vieux Port
https://www.linkedin.com/company/26413542;CHAPEAU ROUGE PAR WILLIAM FRACHOT
https://www.linkedin.com/company/46290633;ARAWAK BEACH RESORT
https://www.linkedin.com/company/77602287;Ibis Styles Montpellier Aéroport Parc Des Expos
https://www.linkedin.com/company/18661655;Hôtel Le Maquis
https://www.linkedin.com/company/111082982;Capelongue, a Beaumier hotel
https://www.linkedin.com/company/108025462;6717 Nature Hôtel & Spa 4?
https://www.linkedin.com/company/13018442;Hôtel **** Villa KOEGUI Biarritz
https://www.linkedin.com/company/91648418;Novotel Suites Rouen
